14631.95,173.1,130.85
14631.0,173.4,130.1
14631.0,173.4,130.1
14631.0,173.05,130.6
14631.75,173.15,130.7
14632.4,172.3,131.1
14632.4,172.3,131.1
14633.0,172.05,131.3
14633.0,172.05,131.3
14634.5,171.4,132.05
14634.5,171.4,132.05
14634.0,172.25,131.7
14634.0,172.25,131.35
14632.35,172.85,131.6
14633.5,172.85,131.75
14632.0,173.2,131.1
14632.0,173.2,131.1
14633.0,171.35,132.15
14634.0,171.35,132.2
14634.0,171.8,132.15
14633.5,171.8,132.0
14634.0,171.5,131.95
14633.55,171.4,132.05
14633.55,171.65,131.8
14633.8,171.6,131.9
14633.8,171.7,132.15
14633.65,171.55,132.1
14633.65,172.45,131.65
14633.2,172.1,131.9
14633.75,171.75,132.2
14634.15,171.5,132.5
14634.15,171.3,132.65
14635.5,171.65,132.3
14634.55,171.95,131.95
14633.0,172.95,131.45
14633.0,173.0,131.3
14632.35,172.7,131.45
14632.35,172.85,131.5
14632.35,172.75,131.5
14632.35,172.55,131.55
14632.35,173.05,131.2
14632.35,172.95,131.25
14632.35,172.25,131.85
14632.35,172.9,131.4
14632.35,172.55,131.4
14632.35,172.85,131.3
14632.35,173.1,131.1
14632.5,173.1,131.1
14632.5,173.45,130.7
14632.5,173.45,130.7
14632.35,173.4,130.7
14632.35,173.4,130.7
14632.35,173.0,130.9
14632.35,173.75,130.45
14632.0,173.75,130.45
14632.0,174.0,130.2
14632.0,174.4,129.95
14631.0,174.3,129.9
14631.0,173.9,130.25
14631.0,174.3,130.05
14631.0,174.45,130.05
14631.0,174.3,130.0
14630.05,175.1,129.55
14630.05,175.1,129.55
14629.0,174.95,129.5
14629.0,175.25,129.35
14629.0,174.8,129.6
14629.0,174.85,129.45
14629.0,174.75,129.4
14629.0,175.6,128.75
14628.0,175.5,128.8
14628.0,173.3,130.8
14628.15,173.3,130.8
14631.5,172.9,131.0
14631.5,172.9,131.0
14630.15,173.15,130.7
14630.15,173.15,130.7
14630.2,173.35,130.6
14630.2,173.35,130.6
14631.45,173.15,131.1
14631.35,173.15,131.1
14631.25,173.0,131.1
14631.4,173.0,131.1
14631.1,173.35,130.9
14630.0,173.35,130.9
14630.0,173.65,130.75
14630.35,173.65,130.75
14630.45,174.0,130.65
14631.05,174.0,130.65
14631.05,173.4,131.3
14631.0,173.4,131.3
14629.6,174.25,130.65
14629.7,174.35,130.8
14629.3,174.35,130.8
14629.3,174.8,130.7
14629.0,174.8,130.5
14629.0,175.0,130.5
14629.0,175.0,130.4
14628.0,175.0,130.4
14628.0,175.5,130.1
14627.85,175.95,129.55
14627.6,175.9,129.65
14627.0,176.55,129.25
14627.0,176.05,129.45
14627.0,175.9,129.55
14627.0,176.0,129.45
14627.25,175.85,129.7
14627.6,176.15,129.35
14628.0,175.25,130.05
14628.0,175.15,130.05
14628.0,175.25,130.05
14628.0,176.05,129.35
14628.0,176.0,129.55
14628.25,175.25,129.95
14628.25,174.85,130.5
14628.25,175.6,129.7
14628.15,175.5,129.7
14627.6,175.45,129.95
14627.6,175.0,130.2
14627.6,175.7,129.45
14628.25,175.35,129.95
14628.25,175.0,130.3
14628.0,175.1,130.2
14628.7,175.1,130.2
14628.7,175.05,130.1
14628.7,174.9,130.1
14628.7,174.7,130.3
14628.75,175.1,130.3
14628.75,175.35,129.8
14628.7,176.1,129.8
14628.55,175.65,129.8
14628.55,175.7,129.75
14628.55,176.0,129.5
14628.55,176.2,129.55
14628.55,176.3,129.4
14628.55,176.1,129.7
14628.55,175.75,129.75
14628.55,176.2,129.6
14627.05,175.9,129.95
14628.0,175.4,130.25
14628.0,175.4,130.5
14628.55,175.25,130.65
14629.1,174.55,131.25
14628.7,174.45,131.15
14629.3,174.6,130.95
14628.95,175.2,130.55
14629.1,175.2,130.75
14629.1,175.1,131.0
14629.1,174.6,131.45
14629.8,175.05,131.05
14629.95,174.4,131.5
14629.95,174.9,131.05
14629.1,174.9,131.05
14629.1,175.0,131.25
14631.0,175.0,131.25
14631.0,173.6,132.0
14631.0,174.25,131.7
14630.55,174.3,131.55
14630.05,174.65,131.25
14630.05,174.65,131.25
14629.95,175.1,130.9
14629.95,175.25,130.85
14629.1,175.25,130.85
14629.1,175.15,131.0
14634.05,172.15,132.95
14634.0,172.35,132.9
14632.15,173.3,132.25
14634.0,173.25,132.4
14632.85,173.2,132.4
14633.0,173.2,132.4
14632.8,173.4,132.25
14633.85,173.4,132.25
14633.85,173.9,131.85
14631.7,173.8,131.85
14632.0,173.85,131.95
14632.0,173.85,131.95
14632.0,173.75,132.05
14632.45,173.05,132.5
14632.95,173.05,132.5
14632.95,173.2,132.3
14632.95,173.2,132.3
14632.95,172.95,132.45
14632.05,174.2,131.7
14632.05,174.1,131.7
14632.0,174.2,131.8
14632.0,174.2,131.8
14632.5,173.4,132.25
14631.05,174.4,131.45
14631.0,174.2,131.7
14630.75,174.95,130.95
14630.75,174.95,130.95
14630.75,174.8,131.35
14630.75,174.85,131.05
14630.5,175.05,130.95
14630.5,175.4,130.6
14630.5,175.4,130.6
14630.75,174.75,131.3
14630.5,175.6,130.15
14630.05,175.55,130.4
14625.9,176.2,130.0
14627.6,176.2,130.0
14626.75,176.9,129.35
14626.75,175.9,129.45
14626.45,176.05,129.5
14627.75,175.75,129.7
14627.55,176.05,129.45
14627.55,176.25,129.35
14627.0,175.45,129.35
14627.0,176.0,129.15
14624.2,176.3,128.8
14626.75,176.7,128.8
14624.0,177.1,127.9
14624.0,177.1,127.75
14625.0,176.2,128.4
14624.0,176.6,128.4
14624.0,176.95,127.8
14624.0,177.0,127.85
14624.5,177.1,127.95
14624.0,177.35,127.5
14624.0,177.7,127.1
14624.0,177.9,126.95
14623.0,177.75,127.1
14623.0,178.8,126.4
14622.5,178.2,126.6
14622.5,178.55,126.3
14622.0,178.45,126.55
14622.0,179.1,125.85
14621.0,178.75,126.05
14621.25,179.3,125.55
14621.25,178.7,126.6
14621.0,178.7,126.6
14621.35,178.7,126.5
14621.55,177.4,127.45
14623.0,177.4,127.45
14623.0,177.55,127.45
14623.05,177.2,127.75
14622.45,177.45,127.55
14623.9,177.1,127.8
14623.9,176.95,128.0
14623.9,177.1,127.95
14623.75,176.95,128.2
14623.75,176.5,128.35
14623.8,177.45,127.7
14624.5,176.65,128.5
14624.05,176.85,128.4
14625.25,176.4,128.75
14624.55,176.45,128.6
14626.65,175.8,129.3
14626.15,176.0,129.5
14626.15,176.3,129.1
14625.95,176.55,128.85
14625.95,176.7,128.7
14626.5,175.95,129.4
14626.5,174.8,130.2
14628.0,174.8,130.2
14628.5,175.3,129.75
14628.2,175.3,129.8
14627.25,174.95,130.1
14627.25,174.9,130.0
14627.6,174.95,129.95
14628.0,174.8,130.1
14628.55,175.5,129.7
14628.55,175.4,129.85
14626.85,175.3,129.95
14626.85,175.25,130.05
14627.25,175.05,130.1
14627.25,175.4,130.1
14627.25,175.1,130.05
14628.05,175.2,130.15
14628.1,175.15,130.15
14629.0,174.4,130.85
14629.0,173.75,131.15
14629.25,174.1,130.9
14629.0,174.2,130.9
14630.1,174.0,131.05
14630.45,173.8,131.3
14630.5,173.45,131.65
14630.5,173.7,131.5
14630.55,173.3,131.6
14631.0,173.3,131.6
14632.8,172.2,132.15
14632.8,172.2,132.15
14632.0,172.35,132.25
14632.5,171.9,132.3
14632.0,171.9,132.3
14634.25,171.85,132.35
14633.75,171.85,132.35
14634.05,171.25,132.7
14634.05,172.15,132.05
14632.65,171.95,132.0
14632.65,171.2,132.7
14637.0,171.2,132.7
14636.5,170.25,133.15
14635.1,170.8,132.8
14635.5,170.55,132.85
14634.65,170.4,133.15
14634.5,170.4,133.15
14635.25,170.85,132.5
14633.7,171.2,132.3
14633.15,171.25,132.3
14632.25,171.55,132.2
14633.15,171.55,132.2
14633.15,171.6,132.2
14633.75,171.3,132.35
14633.15,171.4,132.2
14632.2,172.0,131.85
14632.0,172.0,131.85
14631.0,172.5,131.2
14631.0,173.3,130.85
14629.7,173.0,130.95
14629.7,174.05,130.4
14629.7,173.65,130.55
14629.7,174.15,130.25
14629.7,174.15,130.25
14629.0,174.6,129.95
14627.25,175.4,129.35
14627.25,175.25,129.3
14627.75,175.05,129.4
14627.75,175.05,129.4
14627.75,175.15,129.45
14627.5,175.15,129.45
14628.8,174.6,130.3
14629.5,174.2,130.6
14629.05,174.35,130.7
14629.05,174.2,130.7
14627.9,175.0,130.1
14627.9,174.75,130.25
14627.9,175.05,130.15
14628.55,174.7,130.25
14628.55,173.9,130.8
14630.05,173.85,130.95
14630.05,174.05,130.85
14630.5,174.0,130.95
14629.6,174.0,130.85
14630.1,174.05,130.8
14630.1,174.85,130.1
14627.85,175.05,129.8
14627.85,174.85,129.95
14627.8,175.05,129.9
14628.0,174.9,129.95
14628.2,174.95,130.0
14628.2,174.95,129.95
14628.0,175.0,129.95
14628.0,175.0,129.7
14627.2,175.35,129.6
14627.2,175.8,129.7
14628.0,175.05,129.95
14628.0,175.05,130.1
14628.0,175.3,129.9
14628.0,175.05,130.1
14628.0,175.2,130.0
14628.0,175.7,129.85
14627.95,175.4,129.85
14628.95,174.3,130.8
14630.05,174.05,130.8
14630.0,173.65,131.3
14629.55,173.4,131.3
14630.55,173.4,131.35
14628.15,174.85,130.45
14628.45,174.85,130.3
14628.6,174.8,130.35
14628.3,174.05,130.35
14628.7,173.95,130.95
14629.4,174.15,130.85
14629.5,174.15,130.9
14629.7,174.15,130.85
14629.7,174.25,130.85
14629.4,174.3,130.85
14629.4,174.05,130.9
14629.7,174.05,130.9
14629.55,174.45,130.8
14629.55,175.15,130.8
14629.5,175.15,130.4
14629.5,175.35,130.45
14629.5,175.35,130.4
14628.9,175.1,130.5
14628.9,175.1,130.5
14628.05,175.6,130.0
14628.05,175.85,130.0
14628.0,175.85,129.9
14628.0,175.3,130.15
14628.0,175.3,130.15
14628.0,174.7,130.8
14629.9,174.1,130.8
14629.4,174.15,130.95
14629.1,174.65,130.8
14628.9,174.65,130.75
14628.9,174.6,130.55
14628.9,174.75,130.5
14628.9,174.55,130.65
14628.9,174.75,130.65
14628.9,174.65,130.65
14628.9,175.65,130.65
14628.9,175.65,130.1
14628.3,175.0,130.55
14629.35,175.0,130.55
14629.35,174.85,130.55
14629.1,175.15,130.55
14628.9,175.3,130.2
14628.25,175.8,129.8
14628.25,175.8,130.05
14626.75,176.5,129.75
14626.9,176.4,130.05
14627.1,176.5,130.0
14627.1,176.7,129.85
14627.1,176.2,129.95
14627.1,176.55,129.9
14627.1,176.5,129.25
14625.6,176.35,129.8
14628.9,174.9,130.75
14628.9,175.6,130.75
14629.45,174.4,131.1
14629.7,174.55,131.1
14629.15,174.55,131.0
14629.15,174.55,131.05
14628.75,174.7,131.05
14628.85,174.6,130.95
14629.75,173.75,130.95
14630.55,173.75,131.55
14630.55,174.05,131.4
14630.15,173.45,131.45
14630.3,173.7,131.5
14630.75,174.0,131.5
14630.75,173.95,131.2
14631.15,173.95,131.4
14631.15,173.7,131.35
14630.25,173.95,131.2
14630.5,173.95,131.2
14631.1,173.6,131.5
14631.1,174.0,131.25
14630.75,173.9,131.35
14630.75,174.15,131.1
14631.4,174.15,131.05
14631.4,173.7,131.5
14630.75,173.7,131.5
14630.75,174.0,131.25
14629.1,175.15,130.5
14629.1,175.0,130.6
14629.1,175.05,130.7
14629.1,175.05,130.7
14629.1,175.3,130.65
14629.1,175.3,130.65
14629.1,175.3,130.65
14629.1,175.3,130.75
14629.1,174.7,130.95
14629.25,174.7,130.95
14629.25,175.55,130.4
14629.0,175.55,130.4
14629.0,175.35,130.5
14629.0,175.35,130.5
14629.0,175.5,130.65
14629.0,175.5,130.65
14628.85,176.05,130.1
14628.85,176.3,130.05
14628.85,176.4,129.95
14628.85,176.15,130.1
14625.15,176.5,130.05
14625.15,177.45,128.95
14624.7,177.3,129.0
14624.7,177.3,129.0
14624.9,176.65,129.55
14624.9,176.7,129.45
14626.5,176.45,129.9
14626.7,176.3,129.9
14626.75,176.3,129.9
14626.75,176.2,130.0
14626.65,176.2,130.0
14626.5,176.55,129.8
14626.5,176.55,129.8
14627.0,175.95,129.7
14627.0,176.1,129.6
14627.0,176.45,129.4
14627.0,176.45,129.4
14627.0,176.4,129.4
14627.0,176.4,129.4
14627.0,176.4,129.4
14626.05,175.95,129.75
14626.0,175.95,129.75
14626.05,175.85,129.8
14626.05,174.95,130.45
14626.7,175.0,130.5
14626.7,175.4,130.2
14627.05,175.4,130.2
14627.05,175.4,130.25
14626.5,175.95,129.8
14627.1,175.05,130.45
14627.05,175.4,130.25
14627.0,175.55,130.1
14627.05,175.25,130.35
14627.05,175.45,130.2
14627.15,175.15,130.5
14627.15,174.75,130.7
14629.4,174.55,130.8
14627.65,173.95,131.3
14628.15,174.35,130.9
14628.6,174.6,130.7
14627.1,175.25,130.15
14627.95,174.9,130.45
14627.3,175.55,130.1
14627.3,175.75,129.95
14627.3,175.75,129.95
14627.3,175.55,130.25
14627.3,175.75,130.2
14627.3,175.7,130.2
14627.3,175.4,130.4
14627.3,175.45,130.45
14627.3,175.3,130.6
14627.35,175.35,130.65
14628.15,175.3,130.65
14628.15,174.3,131.2
14628.5,174.7,131.0
14628.5,174.2,131.05
14628.15,174.65,130.8
14628.15,174.5,130.8
14628.15,174.45,130.85
14628.5,174.2,131.1
14628.55,174.3,131.05
14628.1,174.65,130.55
14628.1,174.9,130.75
14628.1,174.65,130.8
14628.1,174.8,130.8
14627.0,176.75,129.0
14623.95,175.5,130.15
14623.95,177.4,128.4
14623.05,177.15,128.65
14624.15,176.7,128.9
14624.1,176.7,129.1
14624.05,176.55,129.0
14624.5,175.85,129.55
14625.05,175.65,129.55
14625.5,175.55,129.75
14625.4,175.65,129.65
14625.4,175.85,129.55
14625.0,175.9,129.8
14625.0,176.0,129.55
14625.0,176.6,128.95
14623.3,176.85,129.1
14622.95,177.15,128.8
14622.95,177.0,129.0
14623.55,177.25,128.9
14623.55,177.2,128.9
14624.0,177.2,129.0
14624.0,177.1,129.05
14624.3,176.7,129.35
14624.3,176.6,129.35
14624.3,176.5,129.45
14624.3,176.5,129.45
14624.3,176.45,129.35
14624.35,176.75,129.2
14624.3,176.65,129.2
14624.3,176.85,129.15
14624.0,176.85,128.95
14624.0,176.7,129.05
14624.65,176.4,129.35
14624.8,176.2,129.35
14624.75,176.35,129.4
14624.75,176.4,129.4
14624.75,176.45,129.4
14625.0,176.4,129.5
14624.75,176.6,129.2
14624.85,176.45,129.4
14624.85,176.2,129.65
14624.9,176.35,129.6
14624.85,177.55,128.75
14624.85,177.45,128.8
14624.85,177.3,128.9
14624.85,177.4,128.9
14624.85,177.35,128.85
14624.85,177.15,129.1
14624.85,177.55,128.85
14624.85,177.55,128.85
14624.85,177.85,128.65
14624.85,177.85,128.6
14624.85,177.85,128.6
14624.85,177.65,128.6
14624.85,177.65,128.75
14624.85,176.8,128.85
14625.15,176.8,129.5
14625.15,176.4,129.7
14626.25,176.1,129.9
14626.25,176.4,129.6
14625.8,176.25,129.7
14625.8,175.8,130.0
14626.1,176.1,130.0
14626.1,176.1,129.95
14626.25,176.15,129.9
14624.9,176.15,129.7
14624.9,177.3,129.2
14624.45,177.0,129.25
14624.45,176.55,129.7
14626.2,175.8,129.6
14626.2,175.8,130.15
14627.0,175.15,130.4
14627.0,175.4,130.2
14627.15,175.4,130.2
14627.15,175.4,130.2
14626.25,175.6,130.0
14626.25,176.0,130.0
14625.9,176.0,129.85
14626.3,175.95,129.85
14626.3,175.95,130.2
14627.5,175.4,130.45
14626.7,175.4,130.35
14626.75,175.35,130.65
14626.7,175.35,130.65
14628.0,174.8,130.95
14628.4,174.4,131.0
14628.4,174.4,131.0
14628.4,174.9,130.9
14627.1,174.9,130.9
14627.1,173.2,132.05
14630.05,173.2,132.05
14630.05,173.3,131.75
14630.55,173.4,131.7
14631.0,173.4,131.85
14631.3,172.8,132.1
14631.3,172.8,132.1
14630.9,172.65,132.05
14630.9,172.0,132.45
14632.4,172.0,132.45
14632.1,171.85,132.5
14632.1,171.4,132.5
14633.65,171.0,132.8
14634.35,170.75,133.1
14634.35,170.35,133.4
14637.1,169.4,133.05
14636.15,168.5,134.6
14638.45,169.0,134.05
14638.45,168.95,134.3
14638.45,168.7,134.4
14638.45,169.2,134.3
14638.45,169.05,134.35
14638.45,168.4,134.45
14639.8,168.0,134.8
14639.8,167.9,134.75
14640.3,167.15,135.6
14640.15,167.3,135.35
14640.3,167.4,135.35
14641.5,167.4,135.2
14641.5,165.75,135.9
14644.3,165.0,136.1
14644.3,165.55,135.4
14644.3,166.6,135.4
14640.55,166.6,135.45
14640.55,166.15,135.8
14642.75,165.4,136.0
14642.75,165.45,136.0
14640.65,165.45,135.95
14640.65,166.1,135.65
14639.8,167.5,133.9
14639.8,167.5,134.35
14639.8,167.5,134.2
14640.0,167.6,134.45
14640.0,167.6,134.45
14639.8,167.95,133.9
14639.8,167.8,134.1
14639.8,167.8,133.9
14639.8,168.3,133.85
14637.1,168.3,133.85
14635.75,168.7,133.6
14635.55,168.75,133.6
14635.7,169.25,133.35
14635.7,169.1,133.3
14635.65,169.1,133.3
14635.2,169.15,133.2
14635.1,170.2,133.2
14635.1,170.55,132.5
14633.1,171.15,132.2
14633.5,170.7,132.35
14634.2,170.15,132.75
14634.4,169.85,132.85
14635.0,169.85,132.9
14635.0,170.9,132.0
14632.45,171.75,131.6
14632.0,171.75,131.6
14632.0,171.4,131.95
14631.5,171.4,131.65
14631.5,172.25,131.05
14630.6,171.3,131.3
14632.0,170.75,129.85
14630.5,174.45,131.75
14630.5,174.45,128.9
14630.5,174.0,129.25
14626.6,174.2,129.45
14626.6,173.8,129.6
14627.2,174.15,129.55
14626.0,174.15,129.75
14625.1,175.75,128.85
14625.7,175.45,128.7
14625.7,174.95,129.75
14627.4,174.15,129.75
14627.4,174.65,129.95
14627.1,174.7,130.15
14627.1,174.7,130.15
14626.1,175.15,129.75
14626.1,176.35,129.75
14626.0,176.3,129.1
14626.0,174.9,130.15
14627.15,174.9,130.15
14627.0,175.3,129.85
14627.0,175.4,129.85
14626.5,175.3,129.95
14626.5,174.65,130.4
14627.1,174.65,130.4
14627.1,174.8,130.2
14627.1,174.8,130.2
14627.1,174.45,130.75
14629.1,173.8,130.75
14628.85,173.95,130.7
14628.8,174.6,130.3
14628.4,174.6,130.3
14628.65,174.2,130.75
14628.15,174.2,130.75
14629.05,174.2,130.85
14629.05,174.25,130.8
14627.0,175.85,129.6
14626.0,175.85,129.6
14626.0,176.4,129.35
14626.0,176.4,129.35
14626.0,176.95,128.95
14626.0,177.85,128.05
14626.0,177.85,128.05
14625.0,177.2,128.45
14625.0,176.9,128.4
14624.5,176.65,128.45
14624.5,176.5,128.5
14624.8,176.5,128.5
14625.05,175.95,128.9
14625.85,175.65,129.45
14625.85,175.7,129.4
14624.7,176.9,128.75
14625.1,176.9,128.75
14625.25,176.7,129.15
14625.25,176.0,129.7
14626.8,175.9,129.85
14627.2,176.05,129.65
14627.2,176.05,129.65
14626.65,175.75,129.95
14628.5,174.8,130.35
14628.15,175.05,130.4
14627.3,174.75,130.55
14627.3,174.75,130.55
14627.3,175.05,130.2
14628.0,175.05,130.2
14627.1,175.3,129.9
14626.6,175.45,129.85
14627.0,175.5,129.85
14625.55,177.1,128.95
14625.55,177.1,128.8
14625.55,176.7,129.2
14626.0,176.7,129.2
14626.0,177.15,128.95
14624.3,178.35,127.9
14624.3,178.35,127.9
14623.2,178.4,127.75
14623.2,178.4,127.75
14623.7,177.55,128.7
14624.0,176.5,129.3
14625.0,176.45,129.3
14625.0,176.75,129.4
14625.5,176.75,129.4
14625.35,176.3,129.6
14625.85,176.35,129.8
14625.0,176.35,129.8
14624.4,177.1,129.4
14624.4,177.1,129.4
14625.0,177.05,129.15
14625.0,177.05,129.15
14625.0,177.15,129.2
14625.0,177.15,129.2
14625.0,177.05,129.35
14625.0,177.05,129.35
14625.0,177.0,129.35
14625.0,177.0,129.35
14625.0,176.8,129.5
14627.0,175.6,129.5
14627.0,175.6,130.35
14626.5,175.55,130.8
14628.15,175.55,130.8
14628.05,174.75,130.95
14628.3,174.25,130.95
14628.3,174.25,131.0
14631.3,174.25,131.8
14631.3,174.25,131.8
14629.0,173.55,131.65
14629.2,173.95,131.65
14629.45,173.85,131.6
14630.35,173.4,132.3
14630.35,173.4,132.3
14630.35,173.4,132.1
14630.6,172.95,132.1
14630.5,172.9,132.5
14630.5,173.1,132.35
14631.05,173.1,132.35
14630.45,173.25,132.3
14631.85,172.35,132.3
14631.85,172.35,132.7
14633.0,171.75,132.6
14633.0,171.75,132.85
14629.9,173.45,131.45
14630.0,173.45,131.4
14630.0,173.7,131.45
14631.0,173.15,131.45
14631.0,173.1,131.75
14630.55,173.35,131.6
14631.15,173.35,131.75
14631.1,173.3,131.95
14632.05,172.4,131.95
14632.05,172.5,132.1
14634.5,171.9,132.6
14634.9,171.1,133.15
14635.65,171.0,133.2
14635.65,170.75,133.2
14634.5,171.1,133.05
14634.5,170.75,133.0
14635.1,171.45,132.85
14635.1,171.1,132.9
14635.85,170.5,133.7
14635.85,170.8,132.95
14635.0,171.0,132.6
14635.0,171.05,132.75
14635.05,171.0,133.0
14636.5,170.35,133.25
14636.35,169.9,133.75
14636.35,170.95,132.8
14633.15,171.3,132.55
14633.0,171.75,132.0
14633.0,171.6,132.2
14634.5,171.9,132.0
14634.5,172.45,131.7
14632.85,172.0,131.85
14633.4,171.1,132.55
14634.1,170.85,132.95
14634.1,171.05,132.65
14635.55,170.25,133.3
14635.55,170.05,133.45
14635.3,170.4,133.25
14636.1,170.2,133.4
14636.15,170.15,133.45
14635.5,170.45,133.3
14635.05,170.8,133.15
14635.05,170.65,133.2
14635.15,170.55,133.1
14635.15,170.45,133.45
14635.85,170.45,133.5
14635.05,170.75,133.1
14635.05,170.85,133.0
14635.0,171.3,132.7
14634.0,171.3,132.7
14634.0,172.45,131.9
14632.15,172.4,131.95
14631.5,173.05,131.5
14631.5,172.9,131.5
14631.7,172.95,131.45
14632.55,172.5,132.05
14631.7,172.5,132.05
14631.7,173.4,131.2
14633.25,172.0,132.5
14631.7,172.45,132.0
14631.0,173.2,131.4
14631.0,173.2,131.4
14631.4,173.5,131.4
14630.85,173.3,131.75
14631.05,173.25,131.75
14631.55,173.05,132.0
14631.65,173.05,132.0
14631.2,172.8,132.15
14632.7,172.3,132.45
14632.7,172.7,132.25
14631.55,173.05,131.95
14631.55,172.65,132.2
14631.85,172.3,132.2
14632.15,172.2,132.4
14632.15,172.3,132.55
14633.35,171.0,133.4
14634.5,171.2,133.0
14635.0,171.25,133.15
14637.65,169.85,133.75
14636.45,169.85,133.75
14636.35,169.95,134.0
14636.15,169.95,134.0
14636.3,169.7,134.0
14633.25,171.45,132.8
14633.25,170.8,132.8
14636.55,170.7,133.95
14636.2,170.45,133.7
14636.2,170.4,133.95
14637.0,169.7,134.4
14638.5,169.5,134.3
14637.7,169.55,134.25
14638.05,169.35,134.5
14638.05,169.35,134.45
14638.5,169.0,134.4
14638.5,168.8,134.2
14638.0,169.05,134.25
14638.0,169.05,133.75
14638.0,169.35,134.15
14637.5,170.05,134.2
14637.5,169.5,133.85
14637.7,169.7,133.95
14637.7,169.4,133.9
14637.5,169.7,133.95
14637.5,170.4,133.35
14637.5,170.4,133.2
14634.8,171.2,132.75
14635.05,171.2,132.75
14636.4,170.0,133.7
14636.2,170.5,133.6
14635.9,170.3,133.6
14635.1,170.85,133.45
14635.1,170.85,133.45
14637.25,170.4,133.95
14637.0,169.9,133.95
14637.0,170.0,133.9
14639.1,169.65,134.25
14639.1,169.65,134.25
14639.0,168.75,134.8
14639.0,168.75,134.8
14638.5,168.85,134.55
14638.35,168.85,134.55
14639.15,168.45,134.8
14639.15,169.6,134.8
14637.65,170.05,134.05
14637.1,170.2,133.65
14637.1,170.3,133.65
14636.3,170.3,133.75
14636.2,170.3,133.75
14636.0,170.4,133.65
14636.15,170.25,133.65
14636.6,170.45,133.9
14636.0,170.65,133.75
14636.05,170.65,133.75
14635.8,170.75,133.45
14635.15,171.25,133.45
14635.1,171.3,133.3
14635.1,171.7,133.0
