SPOT :timeStamp:,SPOT :volume:,SPOT :close:,SPOT :high:,SPOT :low:,SPOT :open:,SPOT :close:,SPOT :oi:,CURRENT :timeStamp:,CURRENT :volume:,CURRENT :close:,CURRENT :high:,CURRENT :low:,CURRENT :open:,CURRENT :close:,CURRENT :oi:,NEXT :timeStamp:,NEXT :volume:,NEXT :close:,NEXT :high:,NEXT :low:,NEXT :open:,NEXT :close:,NEXT :oi:
2021-04-08T09:53:00+0530,24607,214.9,215.0,214.85,214.85,214.9,0,2021-04-08T09:53:00+0530,9600,216.15,216.15,216.0,216.05,216.15,108534400,2021-04-08T09:53:00+0530,3200,215.8,215.8,215.75,215.75,215.8,7516800
2021-04-08T09:54:00+0530,21783,215.0,215.15,214.9,215.0,215.0,0,2021-04-08T09:54:00+0530,35200,216.15,216.25,216.1,216.1,216.15,108556800,2021-04-08T09:54:00+0530,3200,215.95,215.95,215.8,215.8,215.95,7516800
2021-04-08T09:55:00+0530,33802,214.95,215.05,214.9,215.05,214.95,0,2021-04-08T09:55:00+0530,28800,216.1,216.2,216.1,216.15,216.1,108556800,2021-04-08T09:55:00+0530,0,215.95,215.95,215.95,215.95,215.95,7516800
2021-04-08T09:56:00+0530,19227,215.0,215.0,214.9,214.9,215.0,0,2021-04-08T09:56:00+0530,9600,216.1,216.1,216.1,216.1,216.1,108592000,2021-04-08T09:56:00+0530,0,215.95,215.95,215.95,215.95,215.95,7516800
2021-04-08T09:57:00+0530,24242,214.8,215.0,214.8,215.0,214.8,0,2021-04-08T09:57:00+0530,6400,216.15,216.15,216.1,216.1,216.15,108592000,2021-04-08T09:57:00+0530,3200,215.8,215.8,215.8,215.8,215.8,7516800
2021-04-08T09:58:00+0530,48953,214.8,214.95,214.75,214.8,214.8,0,2021-04-08T09:58:00+0530,3200,216.05,216.15,216.05,216.15,216.05,108592000,2021-04-08T09:58:00+0530,3200,215.75,215.8,215.75,215.8,215.75,7516800
2021-04-08T09:59:00+0530,15096,214.8,214.9,214.8,214.85,214.8,0,2021-04-08T09:59:00+0530,3200,216.05,216.05,216.05,216.05,216.05,108595200,2021-04-08T09:59:00+0530,0,215.75,215.75,215.75,215.75,215.75,7516800
2021-04-08T10:00:00+0530,37110,214.95,215.1,214.8,214.8,214.95,0,2021-04-08T10:00:00+0530,64000,216.3,216.3,216.0,216.05,216.3,108595200,2021-04-08T10:00:00+0530,3200,215.75,215.75,215.75,215.75,215.75,7520000
2021-04-08T10:01:00+0530,23218,215.0,215.1,214.95,215.0,215.0,0,2021-04-08T10:01:00+0530,41600,216.35,216.4,216.25,216.3,216.35,108595200,2021-04-08T10:01:00+0530,9600,215.85,216.0,215.75,215.75,215.85,7520000
2021-04-08T10:02:00+0530,43939,215.2,215.3,215.05,215.05,215.2,0,2021-04-08T10:02:00+0530,25600,216.4,216.45,216.35,216.35,216.4,108598400,2021-04-08T10:02:00+0530,0,215.85,215.85,215.85,215.85,215.85,7520000
2021-04-08T10:03:00+0530,17345,215.05,215.25,215.05,215.25,215.05,0,2021-04-08T10:03:00+0530,16000,216.35,216.45,216.35,216.4,216.35,108598400,2021-04-08T10:03:00+0530,0,215.85,215.85,215.85,215.85,215.85,7520000
2021-04-08T10:04:00+0530,27989,215.3,215.3,215.05,215.15,215.3,0,2021-04-08T10:04:00+0530,41600,216.55,216.55,216.35,216.35,216.55,108598400,2021-04-08T10:04:00+0530,3200,216.0,216.0,215.85,215.85,216.0,7520000
2021-04-08T10:05:00+0530,34731,215.15,215.35,215.1,215.3,215.15,0,2021-04-08T10:05:00+0530,35200,216.5,216.6,216.45,216.55,216.5,108608000,2021-04-08T10:05:00+0530,0,216.0,216.0,216.0,216.0,216.0,7520000
2021-04-08T10:06:00+0530,21261,215.1,215.2,215.05,215.1,215.1,0,2021-04-08T10:06:00+0530,9600,216.3,216.5,216.3,216.5,216.3,108608000,2021-04-08T10:06:00+0530,12800,216.0,216.0,216.0,216.0,216.0,7516800
2021-04-08T10:07:00+0530,9922,215.1,215.2,215.05,215.1,215.1,0,2021-04-08T10:07:00+0530,9600,216.4,216.4,216.3,216.3,216.4,108608000,2021-04-08T10:07:00+0530,6400,216.0,216.0,216.0,216.0,216.0,7516800
2021-04-08T10:08:00+0530,13974,215.15,215.2,215.05,215.1,215.15,0,2021-04-08T10:08:00+0530,3200,216.4,216.4,216.4,216.4,216.4,108608000,2021-04-08T10:08:00+0530,3200,216.0,216.0,216.0,216.0,216.0,7516800
2021-04-08T10:09:00+0530,14609,215.1,215.15,215.05,215.1,215.1,0,2021-04-08T10:09:00+0530,16000,216.25,216.4,216.25,216.4,216.25,108627200,2021-04-08T10:09:00+0530,3200,215.85,216.0,215.85,216.0,215.85,7529600
2021-04-08T10:10:00+0530,137816,214.9,215.15,214.65,215.05,214.9,0,2021-04-08T10:10:00+0530,73600,216.15,216.35,216.0,216.35,216.15,108627200,2021-04-08T10:10:00+0530,9600,215.8,215.85,215.8,215.85,215.8,7529600
2021-04-08T10:11:00+0530,21249,214.9,214.95,214.8,214.85,214.9,0,2021-04-08T10:11:00+0530,12800,216.15,216.2,216.1,216.15,216.15,108652800,2021-04-08T10:11:00+0530,0,215.8,215.8,215.8,215.8,215.8,7529600
2021-04-08T10:12:00+0530,27413,214.95,215.0,214.85,214.9,214.95,0,2021-04-08T10:12:00+0530,25600,216.25,216.25,216.15,216.15,216.25,108652800,2021-04-08T10:12:00+0530,9600,215.95,215.95,215.8,215.8,215.95,7529600
2021-04-08T10:13:00+0530,26409,214.8,214.95,214.8,214.95,214.8,0,2021-04-08T10:13:00+0530,28800,216.05,216.3,216.05,216.25,216.05,108652800,2021-04-08T10:13:00+0530,0,215.95,215.95,215.95,215.95,215.95,7529600
2021-04-08T10:14:00+0530,63159,214.65,214.9,214.55,214.85,214.65,0,2021-04-08T10:14:00+0530,25600,215.95,216.05,215.9,216.05,215.95,108646400,2021-04-08T10:14:00+0530,25600,215.6,215.95,215.6,215.95,215.6,7552000
2021-04-08T10:15:00+0530,30281,214.65,214.8,214.6,214.65,214.65,0,2021-04-08T10:15:00+0530,99200,215.9,216.15,215.9,215.95,215.9,108646400,2021-04-08T10:15:00+0530,0,215.6,215.6,215.6,215.6,215.6,7552000
2021-04-08T10:16:00+0530,50916,214.7,214.75,214.6,214.7,214.7,0,2021-04-08T10:16:00+0530,67200,216.0,216.05,215.85,215.95,216.0,108646400,2021-04-08T10:16:00+0530,0,215.6,215.6,215.6,215.6,215.6,7552000
2021-04-08T10:17:00+0530,19363,214.8,214.8,214.55,214.65,214.8,0,2021-04-08T10:17:00+0530,22400,216.0,216.0,215.95,216.0,216.0,108636800,2021-04-08T10:17:00+0530,0,215.6,215.6,215.6,215.6,215.6,7552000
2021-04-08T10:18:00+0530,21023,214.75,214.75,214.65,214.7,214.75,0,2021-04-08T10:18:00+0530,16000,216.0,216.0,215.95,216.0,216.0,108636800,2021-04-08T10:18:00+0530,0,215.6,215.6,215.6,215.6,215.6,7552000
2021-04-08T10:19:00+0530,19346,214.8,214.9,214.7,214.7,214.8,0,2021-04-08T10:19:00+0530,28800,216.2,216.2,216.0,216.0,216.2,108636800,2021-04-08T10:19:00+0530,0,215.6,215.6,215.6,215.6,215.6,7552000
2021-04-08T10:20:00+0530,33091,214.8,214.9,214.75,214.85,214.8,0,2021-04-08T10:20:00+0530,19200,216.0,216.25,216.0,216.2,216.0,108636800,2021-04-08T10:20:00+0530,0,215.6,215.6,215.6,215.6,215.6,7552000
2021-04-08T10:21:00+0530,10884,214.8,214.8,214.7,214.75,214.8,0,2021-04-08T10:21:00+0530,38400,216.0,216.05,216.0,216.0,216.0,108672000,2021-04-08T10:21:00+0530,0,215.6,215.6,215.6,215.6,215.6,7552000
2021-04-08T10:22:00+0530,41505,214.65,214.85,214.6,214.75,214.65,0,2021-04-08T10:22:00+0530,64000,215.95,216.1,215.95,216.0,215.95,108672000,2021-04-08T10:22:00+0530,0,215.6,215.6,215.6,215.6,215.6,7552000
2021-04-08T10:23:00+0530,13712,214.7,214.75,214.6,214.7,214.7,0,2021-04-08T10:23:00+0530,16000,216.0,216.0,215.95,215.95,216.0,108688000,2021-04-08T10:23:00+0530,6400,215.7,215.7,215.6,215.6,215.7,7564800
2021-04-08T10:24:00+0530,11988,214.65,214.75,214.65,214.7,214.65,0,2021-04-08T10:24:00+0530,19200,216.0,216.0,216.0,216.0,216.0,108688000,2021-04-08T10:24:00+0530,0,215.7,215.7,215.7,215.7,215.7,7564800
2021-04-08T10:25:00+0530,11952,214.6,214.75,214.6,214.65,214.6,0,2021-04-08T10:25:00+0530,0,216.0,216.0,216.0,216.0,216.0,108688000,2021-04-08T10:25:00+0530,0,215.7,215.7,215.7,215.7,215.7,7564800
2021-04-08T10:26:00+0530,20264,214.6,214.7,214.6,214.6,214.6,0,2021-04-08T10:26:00+0530,6400,215.95,216.0,215.95,216.0,215.95,108684800,2021-04-08T10:26:00+0530,0,215.7,215.7,215.7,215.7,215.7,7564800
2021-04-08T10:27:00+0530,20484,214.7,214.7,214.6,214.6,214.7,0,2021-04-08T10:27:00+0530,35200,216.0,216.05,215.95,215.95,216.0,108684800,2021-04-08T10:27:00+0530,3200,215.75,215.75,215.7,215.7,215.75,7568000
2021-04-08T10:28:00+0530,7735,214.65,214.75,214.65,214.7,214.65,0,2021-04-08T10:28:00+0530,6400,216.05,216.05,216.0,216.0,216.05,108684800,2021-04-08T10:28:00+0530,3200,215.7,215.75,215.7,215.75,215.7,7568000
2021-04-08T10:29:00+0530,20145,214.7,214.8,214.65,214.65,214.7,0,2021-04-08T10:29:00+0530,86400,216.0,216.15,216.0,216.05,216.0,108710400,2021-04-08T10:29:00+0530,12800,215.75,215.75,215.7,215.7,215.75,7571200
2021-04-08T10:30:00+0530,56969,214.9,214.95,214.7,214.7,214.9,0,2021-04-08T10:30:00+0530,92800,216.1,216.25,216.0,216.0,216.1,108710400,2021-04-08T10:30:00+0530,6400,215.75,215.75,215.7,215.75,215.75,7571200
2021-04-08T10:31:00+0530,13234,214.85,214.9,214.7,214.9,214.85,0,2021-04-08T10:31:00+0530,70400,216.05,216.25,216.05,216.1,216.05,108710400,2021-04-08T10:31:00+0530,0,215.75,215.75,215.75,215.75,215.75,7571200
2021-04-08T10:32:00+0530,6039,214.75,214.85,214.7,214.8,214.75,0,2021-04-08T10:32:00+0530,0,216.05,216.05,216.05,216.05,216.05,108710400,2021-04-08T10:32:00+0530,0,215.75,215.75,215.75,215.75,215.75,7571200
2021-04-08T10:33:00+0530,25744,214.75,214.85,214.75,214.75,214.75,0,2021-04-08T10:33:00+0530,57600,216.05,216.15,216.05,216.05,216.05,108716800,2021-04-08T10:33:00+0530,3200,215.85,215.85,215.75,215.75,215.85,7580800
2021-04-08T10:34:00+0530,46800,214.8,214.9,214.7,214.7,214.8,0,2021-04-08T10:34:00+0530,67200,216.15,216.2,216.05,216.05,216.15,108716800,2021-04-08T10:34:00+0530,0,215.85,215.85,215.85,215.85,215.85,7580800
2021-04-08T10:35:00+0530,31430,215.0,215.0,214.8,214.8,215.0,0,2021-04-08T10:35:00+0530,60800,216.25,216.3,216.15,216.15,216.25,108716800,2021-04-08T10:35:00+0530,0,215.85,215.85,215.85,215.85,215.85,7580800
2021-04-08T10:36:00+0530,13229,214.9,215.0,214.9,214.95,214.9,0,2021-04-08T10:36:00+0530,12800,216.2,216.3,216.2,216.2,216.2,108739200,2021-04-08T10:36:00+0530,0,215.85,215.85,215.85,215.85,215.85,7580800
2021-04-08T10:37:00+0530,8534,214.95,215.0,214.9,214.95,214.95,0,2021-04-08T10:37:00+0530,6400,216.2,216.2,216.2,216.2,216.2,108739200,2021-04-08T10:37:00+0530,0,215.85,215.85,215.85,215.85,215.85,7580800
2021-04-08T10:38:00+0530,77084,214.7,215.0,214.65,214.9,214.7,0,2021-04-08T10:38:00+0530,28800,216.05,216.3,216.05,216.2,216.05,108748800,2021-04-08T10:38:00+0530,3200,215.85,215.85,215.85,215.85,215.85,7584000
2021-04-08T10:39:00+0530,18078,214.7,214.9,214.65,214.75,214.7,0,2021-04-08T10:39:00+0530,9600,216.15,216.2,216.05,216.05,216.15,108748800,2021-04-08T10:39:00+0530,3200,215.85,215.85,215.85,215.85,215.85,7584000
2021-04-08T10:40:00+0530,10927,214.75,214.8,214.65,214.75,214.75,0,2021-04-08T10:40:00+0530,19200,216.15,216.15,216.0,216.15,216.15,108748800,2021-04-08T10:40:00+0530,0,215.85,215.85,215.85,215.85,215.85,7584000
2021-04-08T10:41:00+0530,11059,214.9,214.9,214.75,214.75,214.9,0,2021-04-08T10:41:00+0530,16000,216.15,216.2,216.15,216.15,216.15,108748800,2021-04-08T10:41:00+0530,6400,215.85,215.85,215.85,215.85,215.85,7584000
2021-04-08T10:42:00+0530,22294,214.75,215.0,214.7,214.85,214.75,0,2021-04-08T10:42:00+0530,128000,216.0,216.3,216.0,216.15,216.0,108736000,2021-04-08T10:42:00+0530,3200,215.85,215.85,215.85,215.85,215.85,7584000
2021-04-08T10:43:00+0530,14385,214.8,214.85,214.7,214.7,214.8,0,2021-04-08T10:43:00+0530,32000,216.05,216.05,216.0,216.0,216.05,108736000,2021-04-08T10:43:00+0530,3200,215.75,215.85,215.75,215.85,215.75,7584000
2021-04-08T10:44:00+0530,29824,214.8,214.9,214.7,214.8,214.8,0,2021-04-08T10:44:00+0530,19200,216.1,216.1,216.0,216.05,216.1,108726400,2021-04-08T10:44:00+0530,9600,215.7,215.8,215.7,215.75,215.7,7584000
2021-04-08T10:45:00+0530,30171,214.6,214.85,214.6,214.75,214.6,0,2021-04-08T10:45:00+0530,80000,215.9,216.1,215.9,216.1,215.9,108726400,2021-04-08T10:45:00+0530,0,215.7,215.7,215.7,215.7,215.7,7584000
2021-04-08T10:46:00+0530,154367,214.25,214.7,214.25,214.6,214.25,0,2021-04-08T10:46:00+0530,112000,215.65,215.95,215.65,215.9,215.65,108726400,2021-04-08T10:46:00+0530,9600,215.35,215.7,215.35,215.7,215.35,7596800
2021-04-08T10:47:00+0530,33066,214.4,214.45,214.2,214.2,214.4,0,2021-04-08T10:47:00+0530,25600,215.7,215.8,215.65,215.65,215.7,108745600,2021-04-08T10:47:00+0530,0,215.35,215.35,215.35,215.35,215.35,7596800
2021-04-08T10:48:00+0530,57291,214.4,214.4,214.3,214.3,214.4,0,2021-04-08T10:48:00+0530,12800,215.75,215.75,215.7,215.7,215.75,108745600,2021-04-08T10:48:00+0530,3200,215.4,215.4,215.35,215.35,215.4,7606400
2021-04-08T10:49:00+0530,119840,214.5,214.65,214.35,214.35,214.5,0,2021-04-08T10:49:00+0530,124800,216.0,216.0,215.75,215.75,216.0,108745600,2021-04-08T10:49:00+0530,0,215.4,215.4,215.4,215.4,215.4,7606400
2021-04-08T10:50:00+0530,25786,214.7,214.7,214.4,214.55,214.7,0,2021-04-08T10:50:00+0530,64000,216.0,216.0,215.85,215.9,216.0,108691200,2021-04-08T10:50:00+0530,0,215.4,215.4,215.4,215.4,215.4,7606400
2021-04-08T10:51:00+0530,9427,214.7,214.75,214.6,214.6,214.7,0,2021-04-08T10:51:00+0530,9600,216.0,216.0,216.0,216.0,216.0,108691200,2021-04-08T10:51:00+0530,0,215.4,215.4,215.4,215.4,215.4,7606400
2021-04-08T10:52:00+0530,25010,214.55,214.75,214.55,214.7,214.55,0,2021-04-08T10:52:00+0530,9600,216.0,216.0,215.95,216.0,216.0,108691200,2021-04-08T10:52:00+0530,0,215.4,215.4,215.4,215.4,215.4,7606400
2021-04-08T10:53:00+0530,13042,214.6,214.65,214.5,214.65,214.6,0,2021-04-08T10:53:00+0530,12800,216.0,216.0,215.95,215.95,216.0,108688000,2021-04-08T10:53:00+0530,0,215.4,215.4,215.4,215.4,215.4,7606400
2021-04-08T10:54:00+0530,9079,214.65,214.75,214.6,214.6,214.65,0,2021-04-08T10:54:00+0530,12800,216.05,216.05,216.0,216.0,216.05,108688000,2021-04-08T10:54:00+0530,0,215.4,215.4,215.4,215.4,215.4,7606400
2021-04-08T10:55:00+0530,11038,214.6,214.65,214.6,214.6,214.6,0,2021-04-08T10:55:00+0530,19200,215.95,216.05,215.95,216.05,215.95,108688000,2021-04-08T10:55:00+0530,6400,215.65,215.65,215.4,215.4,215.65,7609600
2021-04-08T10:56:00+0530,9013,214.65,214.7,214.55,214.6,214.65,0,2021-04-08T10:56:00+0530,3200,216.0,216.0,215.95,215.95,216.0,108688000,2021-04-08T10:56:00+0530,0,215.65,215.65,215.65,215.65,215.65,7609600
2021-04-08T10:57:00+0530,9704,214.65,214.7,214.55,214.65,214.65,0,2021-04-08T10:57:00+0530,6400,216.0,216.05,216.0,216.0,216.0,108694400,2021-04-08T10:57:00+0530,0,215.65,215.65,215.65,215.65,215.65,7609600
2021-04-08T10:58:00+0530,10604,214.7,214.75,214.6,214.7,214.7,0,2021-04-08T10:58:00+0530,32000,216.0,216.05,216.0,216.0,216.0,108694400,2021-04-08T10:58:00+0530,3200,215.65,215.65,215.65,215.65,215.65,7609600
2021-04-08T10:59:00+0530,20463,214.8,214.9,214.7,214.75,214.8,0,2021-04-08T10:59:00+0530,22400,216.1,216.15,216.0,216.0,216.1,108694400,2021-04-08T10:59:00+0530,3200,215.65,215.65,215.65,215.65,215.65,7609600
2021-04-08T11:00:00+0530,16554,214.8,214.9,214.7,214.8,214.8,0,2021-04-08T11:00:00+0530,9600,216.2,216.2,216.1,216.1,216.2,108707200,2021-04-08T11:00:00+0530,3200,215.85,215.85,215.65,215.65,215.85,7619200
2021-04-08T11:01:00+0530,24858,214.85,214.9,214.8,214.9,214.85,0,2021-04-08T11:01:00+0530,9600,216.2,216.2,216.1,216.2,216.2,108707200,2021-04-08T11:01:00+0530,0,215.85,215.85,215.85,215.85,215.85,7619200
2021-04-08T11:02:00+0530,19699,214.8,215.0,214.7,214.8,214.8,0,2021-04-08T11:02:00+0530,32000,216.05,216.2,216.05,216.1,216.05,108707200,2021-04-08T11:02:00+0530,6400,215.8,215.85,215.8,215.85,215.8,7619200
2021-04-08T11:03:00+0530,9338,214.75,214.85,214.7,214.8,214.75,0,2021-04-08T11:03:00+0530,25600,216.05,216.05,216.0,216.05,216.05,108700800,2021-04-08T11:03:00+0530,0,215.8,215.8,215.8,215.8,215.8,7619200
2021-04-08T11:04:00+0530,9980,214.85,214.9,214.7,214.75,214.85,0,2021-04-08T11:04:00+0530,22400,216.2,216.2,216.0,216.05,216.2,108700800,2021-04-08T11:04:00+0530,0,215.8,215.8,215.8,215.8,215.8,7619200
2021-04-08T11:05:00+0530,12466,214.85,214.9,214.8,214.9,214.85,0,2021-04-08T11:05:00+0530,19200,216.1,216.2,216.1,216.15,216.1,108700800,2021-04-08T11:05:00+0530,0,215.8,215.8,215.8,215.8,215.8,7619200
2021-04-08T11:06:00+0530,30783,214.85,214.95,214.8,214.85,214.85,0,2021-04-08T11:06:00+0530,54400,216.15,216.25,216.1,216.1,216.15,108700800,2021-04-08T11:06:00+0530,0,215.8,215.8,215.8,215.8,215.8,7619200
2021-04-08T11:07:00+0530,17341,214.8,214.85,214.75,214.85,214.8,0,2021-04-08T11:07:00+0530,19200,216.05,216.15,216.05,216.15,216.05,108700800,2021-04-08T11:07:00+0530,3200,215.8,215.8,215.8,215.8,215.8,7622400
2021-04-08T11:08:00+0530,6495,214.8,214.85,214.75,214.75,214.8,0,2021-04-08T11:08:00+0530,19200,216.1,216.15,216.05,216.05,216.1,108700800,2021-04-08T11:08:00+0530,0,215.8,215.8,215.8,215.8,215.8,7622400
2021-04-08T11:09:00+0530,10478,214.8,214.8,214.75,214.8,214.8,0,2021-04-08T11:09:00+0530,28800,216.05,216.2,216.05,216.1,216.05,108700800,2021-04-08T11:09:00+0530,0,215.8,215.8,215.8,215.8,215.8,7622400
2021-04-08T11:10:00+0530,21904,214.9,214.95,214.75,214.8,214.9,0,2021-04-08T11:10:00+0530,51200,216.25,216.3,216.05,216.05,216.25,108700800,2021-04-08T11:10:00+0530,12800,215.9,215.9,215.75,215.8,215.9,7625600
2021-04-08T11:11:00+0530,25052,215.0,215.0,214.85,214.95,215.0,0,2021-04-08T11:11:00+0530,28800,216.35,216.35,216.25,216.25,216.35,108694400,2021-04-08T11:11:00+0530,3200,215.9,215.9,215.9,215.9,215.9,7625600
